objectid,filename,title,creator,date,description,subject,location,latitude,longitude,identifier,type,format,culture,materials,measurements,credit,published,web_page,altnum
IHL.0877,ihl-0877.jpg,Cape Kannon from the series Views of the Famous Sights of Japan,Kobayashi Kiyochika,1897,Kiyochika / Kiyo and chika; First edition date: 1897; Genre:ukiyo-e; meisho-e,,Japan,,,IHL.0877,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0878,ihl-0878.jpg,Captain Asakawa and Trooper Private Kimura from the series Mirror  Army and Navy Heroes,Kobayashi Kiyochika,1895,Kiyochika / Kiyo and chika; First edition date: 1895; Genre:ukiyo-e; senso-e,,Japan,,,IHL.0878,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0879,ihl-0879.jpg,Lt. General Yamaji Motoharu from the series Mirror of Army and Navy Heroes,Kobayashi Kiyochika,1895,Kiyochika / Kiyo and chika; First edition date: 1895; Genre:ukiyo-e; senso-e,,Japan,,,IHL.0879,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0880,ihl-0880.jpg,Butsu Sorai from the series Instructive Models of Lofty Ambition (also see IHL #1397),Kobayashi Kiyochika,1886,Kiyochika / Kiyochika; First edition date: 1886; Genre:ukiyo-e; rishki-e; ky?iku nishiki-e,,Japan,,,IHL.0880,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0881,ihl-0881.jpg,Genichiro Fukuchi from the series Instructive Models of Lofty Ambition,Kobayashi Kiyochika,1885,Shinsei Kiyochika / Shinsei; First edition date: 1885; Genre:ukiyo-e; rishki-e; ky?iku nishiki-e,,Japan,,,IHL.0881,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0901,ihl-0901.jpg,"Ueno Park, Congratulatory Celebration for the Thirty-year Festival of the Capital City (triptych)",WATANABE Nobukazu,1899,?ju Y?sai / Y?sai seal; First edition date: 1899; Genre:ukiyo-e; kaika-e,,Japan,,,IHL.0901,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0906,ihl-0906.jpg,"Illustrated Account of the Sino-Japanese War, Volume 9",KUBOTA Beisen (assisted by his sons Kubota Beisai and Kubota Kinsen),"Jun. 6, 1895","credits on colophon: ??? ? ? Kubota Beisen
??? ? ?Kubota Beisai
??? ? ? Kubota Kinsen; First edition date: Jun. 6, 1895; Genre:ehon; senso-e",,Japan,,,IHL.0906,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0921,ihl-0921.jpg,Ikina from the series Instructive Models of Lofty Ambition,Tsukioka Yoshitoshi,1885,ukiyo-e; rishki-e; ky?iku nishiki-e; First edition date: 1885; Genre:ukiyo-e; rishki-e; ky?iku nishiki-e,,Japan,,,IHL.0921,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0922,ihl-0922.jpg,"The Teachings of the Mother of Mencius [A Lesson Drawn from Weaving] from the illustrated textbook Nishikie Sh?shindan, Volume 1 [previously removed from original book]",Tsukioka Yoshitoshi,1882,?ju Yoshitoshi ga / Taiso; First edition date: 1882; Genre:ky?iku nishiki-e,,Japan,,,IHL.0922,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0923,ihl-0923.jpg,"The Loyalty of Pierre from the illustrated textbook Nishikie Sh?shindan, Volume 1 [previously removed from original book]",Tsukioka Yoshitoshi,1882,?ju Yoshitoshi ga / Taiso; First edition date: 1882; Genre:ky?iku nishiki-e,,Japan,,,IHL.0923,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0924,ihl-0924.jpg,"Wang Lan Harmony Between Siblings from the illustrated textbook Nishikie Sh?shindan, Volume 2 [previously removed from original book]",Tsukioka Yoshitoshi,1882,?ju Yoshitoshi ga / Taiso; First edition date: 1882; Genre:ky?iku nishiki-e,,Japan,,,IHL.0924,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0925,ihl-0925.jpg,"The Chastity of ShihinoShinasa from the illustrated textbook Nishikie Sh?shindan, Volume 3 [previously removed from original book]",Tsukioka Yoshitoshi,1882,?ju Yoshitoshi ga / Taiso; First edition date: 1882; Genre:ky?iku nishiki-e,,Japan,,,IHL.0925,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0926,ihl-0926.jpg,"Saigo Takamori, No. 17, from the series Personalities of Recent Times",Tsukioka Yoshitoshi,1888,Yoshitoshi / Taiso; First edition date: 1888; Genre:ukiyo-e; nishiki-e shinbun,,Japan,,,IHL.0926,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0931,ihl-0931.jpg,"Illustrated Account of the Sino-Japanese War, Volume 4, 1895",KUBOTA Beisen (assisted by his sons Kubota Beisai and Kubota Kinsen),"Dec. 22, 1894","credits on colophon: ??? ? ? Kubota Beisen
??? ? ?Kubota Beisai
??? ? ? Kubota Kinsen; First edition date: Dec. 22, 1894; Genre:e-hon; senso-e",,Japan,,,IHL.0931,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0949,ihl-0949.jpg,Dainin Kamitsukeno Katana from Instructive Models of Lofty Ambitions,Kobayashi Kiyochika,1886,Kiyochika / shin ga; First edition date: 1886; Genre:ukiyo-e; rishki-e; ky?iku nishiki-e,,Japan,,,IHL.0949,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0950,ihl-0950.jpg,Kesa Gozen from Instructive Models of Lofty Ambitions (redesign),Kobayashi Kiyochika,1885,Kiyochika with Kiyochika seal; First edition date: 1885; Genre:ukiyo-e; rishki-e; ky?iku nishiki-e,,Japan,,,IHL.0950,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0951,ihl-0951.jpg,?ishi Yoshio from the series Instructive Models of Lofty Ambitions,,1890,Toshikata / Toshikata; First edition date: 1890; Genre:ukiyo-e; rishki-e; ky?iku nishiki-e,,Japan,,,IHL.0951,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0952,ihl-0952.jpg,Ch?densu from the series Instructive Models of Lofty Ambition,Inoue Yasuji,1886,Inoue Tankei / Tankei; First edition date: 1886; Genre:ukiyo-e; rishki-e; ky?iku nishiki-e,,Japan,,,IHL.0952,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0961,ihl-0961.jpg,Oda Nobunaga and Mito Rekko (Tokugawa Nariaki) from the series Contest of Heroes Then and Now (diptych),ADACHI Gink?,1881,?ju Gink? ???? / no seal; First edition date: 1881; Genre:ukiyo'e,,Japan,,,IHL.0961,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0963,ihl-0963.jpg,Hotoke Gozen from the series Instructive Models of Lofty Ambition (with blue/green border),Inoue Yasuji,1885,Inoue Tankei ga / Tankei ; First edition date: 1885; Genre:ukiyo-e; rishki-e; ky?iku nishiki-e,,Japan,,,IHL.0963,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0964,ihl-0964.jpg,M?ri Sh?jumaru from the series Instructive Models of Lofty Ambition,Inoue Yasuji,1889,Tankei / Tankei; First edition date: 1889; Genre:ukiyo-e; rishki-e; ky?iku nishiki-e,,Japan,,,IHL.0964,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0965,ihl-0965.jpg,Kusunoki Masashige from the series Instructive Models of Lofty Ambition,,1888,?ju Toshikata / ?sai  Toshikata ; First edition date: 1888; Genre:ukiyo-e; rishki-e; ky?iku nishiki-e,,Japan,,,IHL.0965,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0970,ihl-0970.jpg,"By now you must be near Komakata, a cuckoo calls - Takao from the series One Hundred Aspects of the Moon",Tsukioka Yoshitoshi,October 1885,Yoshitoshi ?? / Yoshitoshi; First edition date: October 1885; Genre:ukiyo-e,,Japan,,,IHL.0970,Image;StillImage,image/jpeg,Japanese,Ukiyo-e woodblock print; ink and color on paper,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0993,ihl-0993.jpg,Irokezuku sakekuse from the series Sake kigen j?nis? no uchi,Kobayashi Kiyochika,May 1885,Kiyochika hitsu / Shinjaku seal; First edition date: May 1885; Genre:ukiyo-e; giga,,Japan,,,IHL.0993,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0994,ihl-0994.jpg,"Famous Places of Tokyo, First National Bank",Utagawa Hiroshige III,1875,Hiroshige ga / no seal; First edition date: 1875; Genre:nishiki-e; kaika-e; meisho-e,,Japan,,,IHL.0994,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0995,ihl-0995.jpg,New Year Charm in the Shape of a Love Letter: Woman of the Genroku Era from the series Thirty-six Elegant Selections,,1892,Toshikata / Toshikata ; First edition date: 1892; Genre:ukiyo-e; bijin-ga,,Japan,,,IHL.0995,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1012,ihl-1012.jpg,"Illustrated Account of the Sino-Japanese War, Volume 7",KUBOTA Beisen (assisted by his sons Kubota Beisai and Kubota Kinsen),"Feb. 28, 1895","credits on colophon: ??? ? ? Kubota Beisen
??? ? ?Kubota Beisai
??? ? ? Kubota Kinsen; First edition date: Feb. 28, 1895; Genre:ehon; senso-e",,Japan,,,IHL.1012,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1031,ihl-1031.jpg,Kido Suik?in from the series Instructive Models of Lofty Ambition,,Oct 1890,Toshikata / Toshikata; First edition date: Oct 1890; Genre:ukiyo-e; rishki-e; ky?iku nishiki-e,,Japan,,,IHL.1031,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1032,ihl-1032.jpg,Murakami Yoshiteru from the series Instructive Models of Lofty Ambition,Inoue Tankei,Dec 1885,Inoue Tankei ga / Tankei ; First edition date: Dec 1885; Genre:ukiyo-e; rishki-e; ky?iku nishiki-e,,Japan,,,IHL.1032,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1033,ihl-1033.jpg,Katagiri Sh?ichi from the series Instructive Models of Lofty Ambition,,Oct 1888,?ju Toshikata / Toshikata; First edition date: Oct 1888; Genre:ukiyo-e; rishki-e; ky?iku nishiki-e,,Japan,,,IHL.1033,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1034,ihl-1034.jpg,Katagiri Sh?ichi from the series Instructive Models of Lofty Ambition (unnumbered variant printing),,Oct 1888,?ju Toshikata / Toshikata; First edition date: Oct 1888; Genre:ukiyo-e; rishki-e; ky?iku nishiki-e,,Japan,,,IHL.1034,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1035,ihl-1035.jpg,Sanj? Sanetomi from the series Instructive Models of Lofty Ambition,,Dec 1885,Toshikata ga / Toshikata seal; First edition date: Dec 1885; Genre:ukiyo-e; rishki-e; ky?iku nishiki-e,,Japan,,,IHL.1035,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1036,ihl-1036.jpg,Tomochidori from the series Instructive Models of Lofty Ambition,Utagawa Kuniaki II,1886,?ju Kuniaki ?? ?? / manji; First edition date: 1886; Genre:ukiyo-e; rishki-e; ky?iku nishiki-e,,Japan,,,IHL.1036,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1037,ihl-1037.jpg,Tokugawa Takechiyo from the series Instructive Models of Lofty Ambition,Kobayashi Kiyochika,Oct 1885,Shinsei Kiyochika / Kiyochika; First edition date: Oct 1885; Genre:ukiyo-e; rishki-e; ky?iku nishiki-e,,Japan,,,IHL.1037,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1043,ihl-1043.jpg,"China Souvenir from the series One Hundred Victories, One Hundred Laughs",Kobayashi Kiyochika,1895,Kiyochika/ Kiyochika; First edition date: 1895; Genre:senso-e; f?shiga; giga,,Japan,,,IHL.1043,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1058,ihl-1058.jpg,"Extermination of the Suffering Russian Bear from the series Long Live Japan: One Hundred Victories, One Hundred Laughs",Kobayashi Kiyochika,1904,Shinsei / unread seal; First edition date: 1904; Genre:senso-e; f?shiga; giga,,Japan,,,IHL.1058,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1064,ihl-1064.jpg,"The Plunder Bird from the series Long Live Japan: One Hundred Victories, One Hundred Laughs",Kobayashi Kiyochika,Dec 1894,Kiyochika / Kobayashi; First edition date: Dec 1894; Genre:senso-e; f?shiga; giga,,Japan,,,IHL.1064,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1068,ihl-1068.jpg,Tokugawa Yoshinobu from the series Instructive Models of Lofty Ambition,Kobayashi Kiyochika,1886,Kiyochika / Kiyochika; First edition date: 1886; Genre:ukiyo-e; rishki-e; ky?iku nishiki-e,,Japan,,,IHL.1068,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1069,ihl-1069.jpg,Fujiwara no Arihira from the series Instructive Models of Lofty Ambition,Tsukioka Yoshitoshi,1885,?ju Yoshitoshi hitsu / Taiso; First edition date: 1885; Genre:ukiyo-e; rishki-e; ky?iku nishiki-e,,Japan,,,IHL.1069,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1070,ihl-1070.jpg,Emperor Takakura’s Palace Servants from the series Instructive Models of Lofty Ambition,Inoue Tankei,1886,Inoue Tankei / Tankei; First edition date: 1886; Genre:ukiyo-e; rishki-e; ky?iku nishiki-e,,Japan,,,IHL.1070,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1071,ihl-1071.jpg,Table of Contents from the series Instructive Models of Lofty Ambition,Hishikawa Harunobu,c. 1890,no signature / Harunobu top seal; shoga no in bottom seal; First edition date: c. 1890; Genre:ukiyo-e; rishki-e; ky?iku nishiki-e,,Japan,,,IHL.1071,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1082,ihl-1082.jpg,"Oki Province: Takuhiyama, Takibi no Yashiro from the series Nihon chishi ryakuzu (Simple Illustrations of Places in Japan)",Utagawa Hiroshige III,1876,"Hiroshige ga / no seal; First edition date: 1876; Genre:ukiyo-e, f?kei-ga",,Japan,,,IHL.1082,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
